Year    Mon   Day  Hour   Min    Sec        Lat         Lon         Dep       Mw      Mcat     Stress drop      fc     NCEDC_ID
2005    12    30     9     6    31.68    35.980000  -120.539590     3.26     1.50     1.63         3.84        24.12   21501411
2005    12    31     7    12    47.62    35.859360  -120.402580     5.29     1.37     1.37        12.07        39.55   21501522
2006     1     4     3    56    39.62    36.008800  -120.568290     4.51     1.06     1.08         2.60        30.76   21501876
2006     1     6     2     8    17.46    35.932240  -120.479740     6.32     0.70     0.86       114.01       145.61   21502024
2006     1     7     5    45    32.29    36.004560  -120.561890     5.51     0.62     1.09         4.82        54.41   21502152
2006     1     7    18    55    44.24    36.009680  -120.572100     2.31     1.26     1.42         2.01        23.88   21502208
2006     1     8     9     2    40.22    35.972750  -120.526830     7.15     1.31     1.25         5.61        32.03   21502272
2006     1    10     5    16    25.75    35.975810  -120.531610     3.90     0.42     0.86         9.94        81.68   21502432
2006     1    10    16    40    38.68    35.951680  -120.500150     5.90     0.96     0.98        18.98        64.83   21502478
2006     1    13     3     7     8.32    35.999790  -120.561360     3.19     1.70     1.85         6.13        23.85   30507120
2006     1    15    16    52    30.50    35.972940  -120.527050     7.25     1.20     1.29         2.72        27.64   21503004
2006     1    18    16    55    21.70    36.035730  -120.591700     4.43     1.38     1.41         3.27        25.30   21503224
2006     1    20    11    17    36.86    35.948620  -120.497800     4.76     0.77     1.12        13.30        66.99   21503393
2006     1    20    23    26    30.12    35.997300  -120.557070     5.01     1.25     1.33         4.39        31.13   21503463
2006     1    21     8    27    37.39    36.012870  -120.571980     4.83     1.24     1.25        13.63        45.79   21503505
2006     1    23     0     2     1.35    35.851120  -120.394730     5.33     1.15     1.17         8.86        42.62   21503687
2006     1    23     5    26    55.12    35.936810  -120.485760     5.48     0.94     1.04        11.84        56.27   21503709
2006     1    25     9    23    34.92    36.038110  -120.594450     4.40     1.47     1.31        22.93        44.88   21504049
2006     1    26    20    41    10.38    36.052690  -120.607280     6.63     1.71     1.54        37.74        43.58   21504240
2006     1    28     0    17    55.68    35.983930  -120.541880     2.52     1.94     1.99         4.03        16.97   21504348
2006     1    28     0    59    59.41    35.983850  -120.543110     2.63     0.94     1.23         2.42        33.13   21504354
2006     1    30     6    49    33.38    36.000490  -120.558360     4.41     1.37     1.36        12.40        39.90   21504516
2006     1    30    13    47    19.77    35.889070  -120.432380     5.74     0.27     0.71         3.40        64.50   21504532
2006     1    31    23    41    45.25    36.014510  -120.572410     6.27     1.05     1.09        19.67        60.48   21504706
2006     2     2     5    27    21.65    35.979230  -120.538660     3.11     0.74     0.84         4.71        48.58   21504836
2006     2     2    10    20    47.89    35.994280  -120.553780     4.97     0.88     1.09        14.36        62.89   21504852
2006     2     2    15    54    42.76    36.054650  -120.607510     6.73     1.80     1.77        65.62        48.39   21504868
2006     2     3     1    36    30.53    35.886460  -120.430810     6.28     1.03     0.98        66.45        92.90   21504928
2006     2     3     2    57    38.69    35.886330  -120.430570     6.29     0.57     0.70         5.67        59.63   21504932
2006     2     4     0    13    46.54    35.981470  -120.542730     2.81     1.10     1.10         3.47        32.73   21505028
2006     2     6     3    58    12.97    35.972680  -120.526830     7.24     1.33     1.28         5.49        31.44   21505215
2006     2     8     6     3    39.76    36.005740  -120.563680     5.42     1.07     1.10         8.89        45.70   21505445
2006     2    12     1    42    57.12    35.929120  -120.477230     5.36     1.00     1.00         8.98        48.62   21505875
2006     2    12     9    12    28.96    36.038540  -120.625110     6.73     1.14     1.25   9.6802e+10   9.5565e+04   21505919
2006     2    13     3     4     8.84    35.858120  -120.405210     9.01     0.62     0.85         3.56        49.00   21505987
2006     2    14     6    45    59.59    35.925960  -120.473080     5.01     0.95     1.02         4.83        41.19   21506081
2006     2    15     5    49    37.32    35.940130  -120.486230    10.97     1.12     1.28        90.27        94.91   21506200
2006     2    21     7    34     6.37    35.994020  -120.553820     4.24     1.44     1.52        12.90        38.18   21506930
2006     2    21     9     4    14.02    35.966620  -120.519830     4.37     0.36     0.77         6.80        75.83   21506946
2006     2    21    18    59    26.52    35.938140  -120.486160     5.57     1.07     0.86        27.70        67.06   21506996
2006     2    24     9    36    10.36    35.962420  -120.513940     3.48     0.54     0.64        26.37       102.37   21507384
2006     2    24    23    29    53.80    35.929550  -120.477720     5.13     1.37     1.21         9.00        35.86   30230097
2006     2    25     1    28    27.25    36.054160  -120.609580     6.60     1.36     1.24        36.67        57.64   21507500
2006     2    25     5    26    10.55    36.038040  -120.594490     4.43     1.17     1.24        49.32        74.83   21507521
2006     2    26    18    34    53.88    35.961520  -120.516880     2.92     0.99     1.15         8.14        47.37   21507678
2006     2    26    22    28     7.92    35.930600  -120.480780     5.19     0.55     0.40         5.45        59.82   70030324
2006     2    27    16    43    27.25    35.973710  -120.528480     3.88     1.51     1.49        58.62        59.26   21507742
2006     2    27    17    39    37.25    35.857780  -120.398640     4.64     0.89     1.18         5.79        46.01   21507744
2006     2    27    18    11    57.84    35.930520  -120.479060     5.28     1.30     1.21         2.09        23.41   21507746
2006     3     2    18    55     1.84    36.023460  -120.582660     4.60     1.50     1.33        16.94        39.75   21508044
2006     3     4     7     6    46.95    36.052250  -120.608660     4.23     1.48     1.26        10.32        34.11   21508220
2006     3     4    15     9    48.88    35.979460  -120.537130     3.33     0.95     1.10         9.56        51.89   21508248
2006     3     5     0    29    57.87    36.002540  -120.560960     4.47     0.78     0.97         5.61        50.17   30230152
2006     3     5     4    39    32.96    35.933340  -120.481830     5.12     0.99     1.03        12.41        54.46   21508292
2006     3     5     6    10     0.12    36.038870  -120.595210     4.34     1.24     1.23        55.44        73.28   21508296
2006     3     5    23    20     6.69    35.937240  -120.485350     5.47     0.80     0.96        12.74        64.71   21508350
2006     3     6     7    18    44.47    35.988770  -120.547720     4.31     0.87     1.22         5.34        45.73   21508382
2006     3     8     0    30    45.54    35.889460  -120.436840    11.14     0.81     1.22        10.18        59.39   21508514
2006     3     8     9    18    50.43    35.929110  -120.477660     4.84     2.18     2.09         9.52        18.65   21508588
2006     3    10    19    32    44.21    36.003560  -120.561510     5.39     1.07     1.08         4.27        35.79   21508883
2006     3    10    19    38    33.52    35.963820  -120.516320     3.87     0.41     0.77         3.88        60.19   21508885
2006     3    11     0    32    56.11    35.928510  -120.476740     4.83     1.13     1.12         5.37        36.84   30230219
2006     3    11     3     8    16.30    36.005120  -120.564690     6.72     0.70     1.11        85.56       132.06   21508946
2006     3    11     4    58    36.05    35.972610  -120.527210     4.16     0.89     1.13         3.50        38.81   21508959
2006     3    11     8    25    43.02    36.038230  -120.593490     4.34     2.38     2.41        66.79        30.06   21508986
2006     3    11    23     2    17.72    36.009120  -120.565300     5.58     0.68     1.09         0.82        28.60   21509061
2006     3    11    23     3    37.15    36.009200  -120.565270     5.56     1.15     1.09         8.28        41.64   21509063
2006     3    12     3    48    15.86    35.973640  -120.529250     5.71     0.92     1.08        35.42        82.46   21509086
2006     3    13    20    19    13.04    35.761480  -120.312300     8.25     1.59     1.65        22.48        40.49   21509280
2006     3    14     5     4    35.31    35.854230  -120.396320     4.88     2.33     2.51        54.72        29.30   21509311
2006     3    15     6    38    37.19    35.989760  -120.551200     8.17     0.66     0.28         2.77        43.73   21509433
2006     3    16     5    11    18.86    36.022810  -120.581000     4.54     1.44     1.46         5.14        28.03   21509501
2006     3    17     2    27    29.77    35.794630  -120.344400     9.07     1.15     1.14         7.04        39.54   21509615
2006     3    17     7     7    33.77    35.858820  -120.402010     5.30     0.64     1.25         2.12        40.71   21509635
2006     3    18     7     6    48.39    35.858840  -120.402060     5.29     0.94     1.05         3.47        37.23   21509737
2006     3    19     6    23    18.34    35.926960  -120.473010     4.60     1.18     1.13         8.59        41.43   21509831
2006     3    19    14    25    35.76    36.056870  -120.609650     6.40     1.59     1.35        13.20        33.94   21509853
2006     3    22    17     5    34.04    36.014210  -120.572560     4.47     0.91     1.08        15.79        63.31   21510233
2006     3    23     0    19    50.31    36.021110  -120.579600     4.50     1.63     1.56        19.89        37.53   21510269
2006     3    23    17    29    23.00    35.772770  -120.323070     8.58     2.83     2.80        25.80        15.09   21510349
2006     3    25     7     1    45.88    35.994410  -120.554580     8.40     1.41     1.17        18.17        43.73   21510506
2006     3    25    13    22    13.00    35.931830  -120.481550     5.48     0.60     0.96        13.07        77.18   21510538
2006     3    28     3    49     5.68    35.926230  -120.473410     5.09     0.89     0.89         4.83        43.37   21510840
2006     3    29    14    14     9.03    35.880440  -120.427990    10.15     2.02     2.05        12.15        23.02   21510976
2006     3    30    10    38     8.46    35.969440  -120.522970     3.99     0.90     1.06        13.53        60.57   21511073
2006     3    31    21     5    56.91    35.914160  -120.465950     5.43     0.85     0.82         7.99        53.14   21511235
2006     4     2     6    49    34.35    35.892450  -120.440070    10.82     0.91     1.11        18.86        67.16   21511399
2006     4     2    19    36    28.04    35.802660  -120.348420     6.94     1.34     1.50       152.91        94.70   21511453
2006     4     4     4     5    24.28    35.958530  -120.510820     8.89     1.28     1.34         8.81        38.22   21511594
2006     4     5     8    43    43.34    36.008900  -120.566780     5.61     0.81     1.10         8.82        56.51   21511727
2006     4     5    14    10     7.24    36.005070  -120.563950     6.71     1.24     1.10        46.02        68.92   21511751
2006     4     8    18     3    43.48    35.878380  -120.425770     9.98     1.22     1.16         8.04        39.21   21512212
2006     4    11     6    32    10.96    35.852300  -120.395790     5.77     0.70     1.04        10.92        66.77   21512518
2006     4    11    18     4    49.08    35.974120  -120.528140     7.47     0.60     0.76         3.09        47.41   21512592
2006     4    13    16    26    26.15    35.890070  -120.437220    11.12     1.26     1.38        36.81        62.56   21512788
2006     4    13    18    58    46.99    35.926850  -120.474600     5.39     0.76     1.00         2.86        40.56   21512807
2006     4    13    21    39    35.84    35.992640  -120.551690     4.93     2.18     2.30         5.77        15.73   21512816
2006     4    14     1     4    48.75    35.797320  -120.349040    10.19     2.08     2.02        10.17        20.66   21512830
2006     4    15    18    38    45.24    35.963900  -120.516390     3.87     0.22     0.40        25.99       132.96   21513040
2006     4    15    21    36    20.62    35.864330  -120.405950     4.62     1.44     1.41         6.96        30.91   21513051
2006     4    18     1     0    50.17    35.990280  -120.548760     4.62     1.47     1.54        16.34        40.15   21513279
2006     4    19     7    30    43.71    35.998670  -120.559210     2.71     1.18     1.31         4.58        33.45   21513429
2006     4    19     8    11    17.91    35.984100  -120.542390     2.43     1.06     1.24         3.99        35.31   70031490
2006     4    19     9    13    15.75    36.018490  -120.582200     7.15     0.80     1.03         9.42        58.68   21513441
2006     4    19    10     9    58.46    36.034310  -120.591090     7.99     1.74     1.49       109.99        60.82   21513449
2006     4    21     3    59    29.24    35.994620  -120.553930     4.97     1.37     1.38        13.45        40.92   21513728
2006     4    21     6    40     4.90    35.988690  -120.546950     4.58     0.82     1.07        11.44        61.16   21513743
2006     4    22    21    59    25.64    35.995590  -120.556200     4.27     0.84     1.10         5.22        46.39   21513937
2006     4    22    22    40    10.16    35.986170  -120.543660     4.69     1.02     1.25        34.73        75.02   21513943
2006     4    22    23    30    11.92    35.977740  -120.539930     2.75     0.70     1.05         2.24        39.24   21513947
2006     4    23    11    47    19.18    35.978110  -120.540490     2.73     0.53     1.05         1.75        41.95   21513999
2006     4    23    19    11     0.52    35.991910  -120.551480     4.87     1.04     1.09         7.66        44.72   21514037
2006     4    25     9    24    33.95    35.972490  -120.528630     5.83     0.98     1.07        17.60        62.04   21514261
2006     4    25    11     6    50.67    35.889340  -120.435950    10.61     1.18     1.13         7.02        38.63   21514265
2006     4    28     7    24    13.82    36.043460  -120.600010     4.47     1.00     1.07        59.39        91.02   21514677
2006     5     1     9    24    15.68    36.030190  -120.587210     4.54     1.60     1.48        21.35        39.52   21515085
2006     5     3     8    48    41.19    35.988910  -120.547700     4.29     0.76     1.07         4.21        46.36   21515321
2006     5     3     8    53    15.90    35.989030  -120.547720     4.36     0.76     1.09         3.89        44.98   21515323
2006     5     3    22    53     1.61    36.035350  -120.592200     8.11     1.56     1.53        34.79        47.89   21515383
2006     5     4     6    32    24.39    35.980700  -120.540230     3.25     0.50     1.12         1.70        42.32   21515472
2006     5     4     8    37     3.38    35.979970  -120.539640     3.26     1.11     1.23         4.42        35.00   21515478
2006     5     5     6     5    55.32    35.926180  -120.472370     4.75     0.61     1.01         3.64        49.98   21515602
2006     5     5     8    17    48.85    35.894500  -120.443840    11.80     1.47     1.56        53.57        59.78   21515616
2006     5     5    12    40    35.64    35.893530  -120.439800    10.64     0.96     1.11         8.85        50.12   21515630
2006     5     7     2    45    32.32    36.034270  -120.590580     8.14     2.43     2.35        71.41        29.42   21515978
2006     5     7     8    55    16.40    36.051330  -120.606840     9.08     2.47     2.51        93.95        31.22   21516016
2006     5     7    20     1    57.37    36.038980  -120.594640     4.46     1.87     1.94        48.51        41.44   21516080
2006     5     8     2    55    19.76    36.006710  -120.564930     4.48     1.30     1.17         3.20        26.91   21516142
2006     5     8    18    29    58.81    36.034570  -120.592340     7.93     1.86     1.69        82.87        49.82   30230536
2006     5     8    18    31     4.68    36.035100  -120.591650     7.97     1.46     1.30       106.14        75.60   21516240
2006     5    10     6    37     6.92    36.035200  -120.591980     8.11     1.20     1.18        17.67        51.54   21516512
2006     5    10     8    33    44.07    35.976980  -120.532280     6.78     1.86     1.87        27.88        34.71   21516526
2006     5    11     8    25    18.46    35.988150  -120.546080     4.55     0.86     1.07         5.92        47.44   21516732
2006     5    11    11     4    28.73    35.960850  -120.517360     2.71     0.53     0.54         1.94        43.32   70031935
2006     5    11    22    20    21.74    35.891860  -120.440340    11.21     0.84     1.35        29.11        82.08   21516868
2006     5    12     9     0    41.57    35.929200  -120.477530     5.20     1.45     1.23         7.28        31.33   21516938
2006     5    12    13    23    20.67    36.010740  -120.567080     4.71     1.96     1.92        23.34        30.11   21517034
2006     5    13    13    48    54.41    36.081600  -120.550920     5.36     1.27     1.19         1.35        20.63   21517272
2006     5    13    14    43    42.61    36.003830  -120.562300     4.51     2.57     2.62         1.70         7.54   21517276
2006     5    13    14    52    16.67    35.951230  -120.500370     5.81     0.55     0.76        23.49        97.67   21517280
2006     5    13    23    39    54.72    35.988800  -120.547560     4.30     0.82     1.05         4.81        45.77   21517380
2006     5    14     1    10    21.87    35.990180  -120.548990     4.56     0.92     1.10         5.95        45.44   21517398
2006     5    14    14    59    43.29    36.010110  -120.571510     2.58     1.27     1.41         1.38        20.75   21517474
2006     5    14    17    57     8.56    36.029610  -120.591930     3.86     1.06     1.08        14.63        54.72   21517488
2006     5    15    19    11    10.57    36.034170  -120.592010     7.94     1.75     1.55       110.58        60.43   21517628
2006     5    17    19    12     8.19    36.013460  -120.570620     4.81     1.38     1.35         7.64        33.71   21517929
2006     5    18     9    23    24.25    36.012390  -120.571080     4.81     0.77     1.02         1.73        34.08   21518017
2006     5    18    16    35     8.54    36.013470  -120.572500     4.76     1.55     1.56        11.06        33.10   21518055
2006     5    18    19    22    15.64    36.019200  -120.578000     4.49     1.33     1.34         6.42        33.00   21518074
2006     5    19     6    36    20.57    35.934110  -120.482960     5.16     1.01     1.03         9.91        50.01   21518140
2006     5    22    20    14    29.92    35.842740  -120.390780     9.81     0.97     0.99   5.0429e+10   8.8939e+04   21518625
2006     5    23    20    37    13.68    36.029410  -120.587290     4.40     1.76     1.70        14.21        30.21   21518790
2006     5    24     8    20    14.16    35.999920  -120.558050     4.40     2.10     2.10         8.62        19.21   21518874
2006     5    25     4    10    44.69    36.029200  -120.586860     4.42     1.61     1.57        11.88        32.23   21519004
2006     5    25     4    49    43.24    35.960510  -120.513890     3.08     1.34     1.48         9.38        37.26   21519006
2006     5    26     0    30    33.23    35.974260  -120.529400     3.89     2.69     2.68        15.97        14.49   21519099
2006     5    26     0    39    52.12    35.973700  -120.528540     3.84     1.11     1.14         8.22        43.10   21519100
2006     5    27     2     9    27.10    35.883280  -120.430600    10.71     1.22     1.12        15.65        48.97   21519299
2006     5    27     2    42    58.16    36.000540  -120.558230     4.43     1.46     1.33         2.38        21.29   21519305
2006     5    27     5    59    57.22    36.014240  -120.572570     4.52     1.30     1.34         4.75        30.56   21519317
2006     5    28     9    26     8.30    35.785380  -120.335020     8.52     1.30     1.23         9.72        38.90   21519451
2006     5    28    13    13    40.51    35.987770  -120.545450     4.58     0.79     1.05         4.35        45.60   21519459
2006     5    29     9     6    58.51    36.011830  -120.568310     4.88     1.98     1.98         9.91        22.32   21519581
2006     5    29    17    11    56.84    36.005610  -120.563870     5.46     0.74     1.09         4.53        48.08   21519613
2006     5    29    17    12    14.61    36.005510  -120.563790     5.45     0.94     1.09         5.96        44.56   30230729
2006     5    29    20    47     4.22    35.999360  -120.561570     3.28     1.45     1.64         3.28        23.97   21519639
2006     5    30     0    47     9.98    36.050940  -120.605740     5.24     1.49     1.26        18.20        40.91   21519681
2006     5    31    17    11    47.04    35.958140  -120.506010    11.10     1.66     1.72        20.01        36.66   21519979
2006     6     2    17    27    50.44    35.971330  -120.526570     5.74     0.94     1.12        13.47        58.53   21520339
2006     6     3     7     4    34.64    35.999440  -120.560410     2.80     1.59     1.76         2.09        18.35   21520507
2006     6     3    12    30    42.82    36.038550  -120.595240     4.33     1.27     1.25        44.95        66.38   21520527
2006     6     5     1    32    41.50    35.802320  -120.354360     9.67     1.56     1.39        30.12        45.83   21520711
2006     6     5    22    47    37.86    35.738410  -120.300490    12.69     1.72     1.50        10.03        27.68   21520840
2006     6     8    10    35    16.40    36.021140  -120.579480     4.55     1.42     1.43         3.19        24.39   21521295
2006     6     8    11     0    38.65    36.021090  -120.579390     4.51     2.02     2.13         9.81        21.39   21521297
2006     6    10     5    22    36.71    35.802330  -120.354560     9.64     2.47     2.29       100.49        32.07   21521529
2006     6    10    16    41    40.64    36.021260  -120.579110     4.93     1.68     1.60        34.49        43.19   21521597
2006     6    10    17    46     8.10    35.922420  -120.469840     6.54     0.87     0.87         8.48        53.20   21521609
2006     6    12     0    39     5.16    35.988370  -120.546540     4.58     0.82     1.07        23.79        78.02   21521819
2006     6    14    11     6    33.76    35.941650  -120.488870    11.07     2.21     2.48        34.71        27.91   21522260
2006     6    14    12    52    15.14    35.942970  -120.490160    11.05     3.32     3.27        28.02        10.33   21522266
2006     6    14    13    25    48.39    35.960820  -120.507180    13.89     1.05     1.16         9.10        46.96   21522270
2006     6    14    16    35    38.64    35.794740  -120.344530     9.08     1.57     1.58        20.71        39.87   21522290
2006     6    14    22    25     0.49    36.001640  -120.559060     4.68     1.71     1.64        21.89        36.21   21522338
2006     6    15     7    17     0.01    35.932140  -120.481720     5.53     0.54     0.86         9.30        72.46   21522390
2006     6    15     7    17    16.57    35.932270  -120.481660     5.53     0.49     0.79        17.28        92.92   30230678
2006     6    15    14    33    16.69    35.789980  -120.343010     8.94     2.02     1.65         9.07        20.95   21522452
2006     6    17     4    13     7.26    36.026650  -120.602650     1.63     0.93     1.10        18.04        64.97   21522796
2006     6    18    18    35    55.81    35.986420  -120.543610     4.63     1.25     1.29        14.77        46.65   21523022
2006     6    20     7    28    29.10    35.779510  -120.328990     8.32     1.46     1.55        35.01        52.34   21523186
2006     6    20    12    20    45.49    35.750500  -120.299990    12.68     1.44     1.27         4.44        26.68   21523211
2006     6    20    22    29    27.16    35.994510  -120.554020     4.98     0.81     1.09        13.25        65.00   21523295
2006     6    22     9    38    48.07    35.980050  -120.538470     5.65     0.33     1.06         4.77        68.75   21523525
2006     6    22    11    47    34.97    35.930890  -120.479280     5.42     1.54     1.45        19.26        39.96   21523540
2006     6    22    21    29    49.14    35.981040  -120.539480     5.54     0.37     0.39        29.80       122.29   21523629
2006     6    23    11    25    21.23    35.857210  -120.398200     4.63     1.26     2.21         0.92        18.34   21523715
2006     6    25     0    31    31.72    35.929830  -120.478720     4.63     0.73     1.10         2.34        38.83   21523973
2006     6    25     1     4    36.20    35.930090  -120.478950     4.71     0.51     0.96         2.08        44.90   21523983
2006     6    26    16    14    47.98    35.992740  -120.551690     4.97     1.00     1.07        15.67        58.72   21524255
2006     6    28     9    41    58.87    35.940040  -120.489220     6.26     0.46     0.76         7.82        73.20   21524773
2006     6    29     1    36     6.36    35.891350  -120.437760    10.57     1.39     1.45       115.75        82.17   21524981
2006     6    29     5     7    43.94    36.025360  -120.583270     4.64     1.38     1.31        35.70        56.25   21525009
2006     6    29     5     8    24.48    36.025320  -120.583810     4.63     1.23     1.10        13.20        45.85   30230731
2006     6    30    17    58    59.67    36.027420  -120.603980     1.39     1.18     1.30         7.23        39.12   21525238
2006     7     1     5    55    37.70    35.956940  -120.494710    11.27     1.57     1.22        13.49        34.62   21525320
2006     7     2    11    50    27.02    35.994860  -120.554420     5.02     0.68     1.11         3.11        44.67   21525510
2006     7     3     3    49    32.40    36.030180  -120.587930     4.40     2.13     2.21         2.43        12.24   21525570
2006     7     4     1     0    40.22    35.969570  -120.523080     4.00     1.04     1.15        18.24        59.58   21525688
2006     7     4     1    14     9.52    35.969500  -120.523030     3.99     0.86     1.09         5.22        45.74   21525686
2006     7     4    18    31    59.37    36.023260  -120.580920     4.59     1.82     1.76         5.31        20.57   21525778
2006     7     4    20    12     7.16    36.022770  -120.580740     4.65     1.39     1.35        19.66        45.85   21525788
2006     7     6     4    17    27.26    35.795500  -120.346290     9.84     2.18     2.17        19.67        23.76   21525981
2006     7     6     6     6    28.28    35.897830  -120.442790     5.80     3.43     3.27        37.33        10.38   21525987
2006     7     6    13    56    51.65    35.893920  -120.439970     6.28     0.58     0.70         4.83        55.97   21526021
2006     7     7    19    31    55.98    36.001250  -120.552820    12.96     2.76     2.80         5.42         9.51   21526211
2006     7     8    19    32    43.90    35.991300  -120.549990     4.87     1.71     1.78        24.45        37.78   21526360
2006     7     9     9    47    42.50    36.050300  -120.603530     5.58     1.46     1.26        37.93        53.78   21526520
2006     7    10     0     1    50.51    35.959320  -120.511790    13.94     2.12     2.47        58.55        35.75   21526602
2006     7    10     0     6    27.12    35.959900  -120.512160    13.97     1.07     1.29        76.03        93.62   21526604
2006     7    10     0    56    31.91    35.958460  -120.510530    13.84     1.12     1.34        14.49        51.59   21526610
2006     7    10     3    18    49.11    35.959400  -120.512500    14.45     0.79     1.14        70.00       114.68   30230711
2006     7    10    20    40    31.18    35.927530  -120.475700     5.17     1.14     1.13        23.41        59.56   21526696
2006     7    11    19    52     4.88    35.997530  -120.557220     5.01     1.15     1.36         3.72        31.91   21526798
2006     7    14     1     5    36.62    35.931130  -120.476110    10.19     3.21     3.16        53.49        14.02   21527162
2006     7    14     6    53    57.97    35.929470  -120.473920    10.13     2.07     2.23        21.86        26.80   21527188
2006     7    14    11    25    52.15    36.001340  -120.553810    12.91     1.57     1.40         1.73        17.44   21527211
2006     7    14    15     9    25.75    35.988270  -120.546040     4.72     1.60     1.66        12.48        32.98   21527220
2006     7    15     5    54    35.79    36.009720  -120.525840     5.40     0.92     0.67        68.02       102.63   21527356
2006     7    16     0    52    54.07    36.012680  -120.570910     4.46     1.24     1.36         1.47        21.76   21527523
2006     7    19     2    34    46.60    35.928350  -120.476340     4.95     1.23     1.14         9.42        40.75   21527953
2006     7    21     2    38    27.20    35.980130  -120.539360     3.14     0.53     1.15         2.68        48.00   21528332
2006     7    24    20    49     5.18    35.874510  -120.418220     5.41     0.88     0.95        21.15        71.84   21528885
2006     7    25     1     5    28.75    36.035590  -120.591680     4.44     1.40     1.39         3.29        24.92   21528963
2006     7    25    14    13    30.47    35.977110  -120.539140     2.67     0.72     1.07         5.05        50.68   30230755
2006     7    25    18     2    58.53    35.924560  -120.471090     5.59     0.71     1.00         2.53        40.65   21529073
2006     7    27    16    31    16.53    35.957130  -120.509500     7.09     1.11     1.25         6.21        39.37   21529321
2006     7    28     2    34    10.63    35.992940  -120.551720     5.01     1.08     1.18         3.68        33.74   30230758
2006     7    28    11    14    57.42    35.888050  -120.430650     4.74     1.16     1.32        34.87        66.71   21529459
2006     7    28    22     3    32.60    36.014730  -120.574970     4.97     1.35     1.33        10.69        38.67   21529535
2006     7    30    11    22    10.64    35.883600  -120.427480     5.59     2.30     2.35         9.95        17.11   21529813
2006     7    30    14     5    45.00    36.000320  -120.561090     2.95     0.71     1.08         3.46        45.19   21529829
2006     7    30    15    10    14.39    36.000050  -120.561220     3.08     1.31     1.34         8.59        36.92   21529837
2006     7    30    16    11    47.40    35.990420  -120.549370     4.54     0.78     0.58         3.16        41.42   30507238
2006     8     1     5    44    26.85    35.948650  -120.497840     4.76     0.80     1.02         9.30        58.43   21530084
2006     8     3    14    47     6.91    35.936270  -120.481800    10.76     1.28     1.35        84.67        81.66   21530452
2006     8     5     6    19    41.64    35.996680  -120.564170     2.92     1.10     1.09         2.43        28.94   70033458
2006     8     5    17    31    20.40    35.868820  -120.414770     6.66     0.84     0.96        23.72        76.67   21530805
2006     8     8    14    43    11.89    36.064750  -120.616570     6.38     1.60     1.27        29.55        43.78   21531378
2006     8     9     7    59    49.34    35.999300  -120.558290     4.43     0.98     1.09         1.73        28.61   21531506
2006     8    10     5     7     4.70    35.990140  -120.549280     4.79     0.85     1.08         9.61        56.54   21531684
2006     8    10    12    55    51.75    36.011520  -120.572490     2.81     1.19     1.53         3.21        29.52   21531730
2006     8    10    16    29     4.68    35.981400  -120.539860     5.48     0.55     1.08         6.13        62.28   21531754
2006     8    11     9    27    41.81    35.981310  -120.543120     2.91     1.71     1.62        16.52        32.92   21531870
2006     8    12    11    48    33.08    36.038080  -120.592430     4.56     1.43     1.25        20.90        44.91   21532012
2006     8    12    23    54    38.32    35.927190  -120.473170     4.68     0.94     0.90        10.81        54.63   21532104
2006     8    13     0    31    43.31    35.979730  -120.537360     3.32     1.15     1.33         9.03        42.94   21532106
2006     8    13     1    10    32.47    35.989250  -120.547880     4.37     0.67     1.05         2.10        39.51   21532112
2006     8    13     1    11    56.74    36.015650  -120.572860     4.77     1.03     1.10        22.69        64.89   21532114
2006     8    13    12    52    19.33    35.785870  -120.335530     8.52     1.13     1.01         4.97        35.75   21532166
2006     8    18     5    36    23.88    36.054660  -120.611430     4.27     2.18     1.94        15.40        21.84   21532905
2006     8    18    22    46    57.75    35.949180  -120.499450    14.11     2.38     2.49        22.07        20.90   21533008
2006     8    24    15    43    49.81    36.010040  -120.566100     5.51     0.79     1.00        24.69        81.46   21533780
2006     8    24    21     4     7.24    36.013890  -120.573830     4.31     1.94     2.14         9.37        22.65   21533832
2006     8    24    21     7    44.48    36.013630  -120.573310     4.27     1.83     1.99         8.65        24.03   21533833
2006     8    26     2    37    19.40    35.995910  -120.555480     2.99     0.86     1.03         2.27        34.67   21533994
2006     8    27    21    36     7.92    36.010440  -120.569780     4.42     1.10     1.21         2.98        31.01   21534192
2006     8    28     6    31     1.59    35.940000  -120.486170    11.00     2.17     2.37        18.66        23.42   21534240
2006     8    28    13    48    33.77    35.992240  -120.551130     5.03     0.97     1.09         2.89        34.31   21534278
2006     8    29     9    59    17.81    35.792390  -120.341450     8.69     1.69     1.60       213.96        78.74   30507252
2006     8    29    21    33    16.80    35.929980  -120.478450     5.34     1.68     1.49        20.38        36.29   21534536
2006     9     7     1    31    41.31    36.000400  -120.561360     2.97     1.05     1.14         2.64        30.94   21535816
2006     9     9     3     6     3.54    35.942160  -120.491530    13.81     0.71     1.32   2.3897e+08   1.8438e+04   21536142
2006     9     9    16    47    54.42    35.872290  -120.418540     6.51     0.71     1.05        11.96        68.22   21536251
2006     9     9    18    57    13.31    35.926240  -120.473380     5.06     0.71     0.91         5.64        53.14   21536263
2006     9     9    19     3    22.12    35.926190  -120.473410     5.07     1.05     1.06         4.72        37.81   21536265
2006     9     9    19     4     0.64    35.926180  -120.473260     5.09     0.96     1.14         3.67        37.29   30230859
2006     9    10    23     5    37.88    35.979440  -120.538730     3.11     0.75     1.07         4.85        48.66   21536431
2006     9    11     1    22     4.00    35.890000  -120.437120    11.06     1.01     1.15        30.05        72.11   21536441
